,PalabraClave,Recomendaciones
888,photo,"[{'NombreProducto': 'Pet Urn Oak Wood Photo Frame Pet Urn with Glass Frame Dog Cat Small Animal Cremation Urn', 'PrecioProducto': nan}, {'NombreProducto': '&quot;Protect Our Wildlife&quot; Car Magnet With Realistic Looking Dolphin Photograph In The Center Covered In UV Gloss For Weather and Fading Protection Circle Shaped Magnet Measures 5.25 Inches Diameter', 'PrecioProducto': 10.98}, {'NombreProducto': 'Sps200 Elegant Photo Frame Mahogany Wood Cremation Urn (80 Cubic In., DARK BROWN)Stock In USA 7 Days Delivery', 'PrecioProducto': nan}, {'NombreProducto': 'Golden Retriever 2 1/2 x 3 1/2 Photo Frame', 'PrecioProducto': 10.49}, {'NombreProducto': 'WavePoint 25-watt 6500k Daylight Photon Energy LED High Output Light Strip for Aquarium, 30-Inch', 'PrecioProducto': nan}]"
889,finch,"[{'NombreProducto': 'Canary Finch Parakeet Cockatiel LoveBird Bird Cage with Stand 18x14x63&quot;H', 'PrecioProducto': 64.98}, {'NombreProducto': 'Birds LOVE Spray Millet for Birds Cockatiel Lovebird Parakeet Finch Canary All Parrots Healthy Treat', 'PrecioProducto': 105.99}, {'NombreProducto': 'HPD Parrot Bird Finch Cage Cockatiel Parakeet Ladder Iron House Pet Supply', 'PrecioProducto': 181.99}, {'NombreProducto': ""Audubon Park Nature's Elegance 1417 Canary and Finch Diet Supreme Quality Bird Food, 2-Pound Bag"", 'PrecioProducto': nan}, {'NombreProducto': 'Wild Harvest Sunrise Rope Toy For Parakeets, Cockatiels And Finches - P-84153', 'PrecioProducto': 3.97}]"
890,trim,"[{'NombreProducto': 'Oster Pro Cord/Cordless Trimmer', 'PrecioProducto': 53.7}, {'NombreProducto': 'Lace Trim Plaid Pet Vast Harness with Leash', 'PrecioProducto': nan}, {'NombreProducto': 'Dean &amp; Tyler Fun Works Protection Dog Harness with Padded Chest Piece, Large, Fits Girth Size: 32-Inch to 42-Inch, Black with Reflective Trim', 'PrecioProducto': 108.58}, {'NombreProducto': 'Sherpa ORIGINAL DELUXE LARGE PINK W/BROWN TRIM Pet Carrier Exclusive Diamond Pattern', 'PrecioProducto': nan}, {'NombreProducto': 'Kensington Average Signature Fly Mask with Web Trim', 'PrecioProducto': 25.99}]"
891,pinkaholic,"[{'NombreProducto': 'Pinkaholic New York 1-Piece Primavera Dress for Dogs', 'PrecioProducto': nan}, {'NombreProducto': 'Pinkaholic New York Lovey Dovey Dog Bed, Size 1, Pink', 'PrecioProducto': nan}, {'NombreProducto': 'Pinkaholic New York Silky Pinka Harness, Large, Pink', 'PrecioProducto': nan}, {'NombreProducto': 'Pinkaholic New York Motley Pinka Harness for Dogs, Brown, Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Pinkaholic New York Picnic Tank Top Dress, Large, Brown', 'PrecioProducto': nan}]"
892,6-inch,"[{'NombreProducto': 'YML Double Door Dog Kennel Cage with Plastic Tray No Bottom Wire, 36-Inch, Black', 'PrecioProducto': 39.66}, {'NombreProducto': 'Petmate Signature Series 1-Inch by 18-26-Inch Adjustable Collar, Light Pink', 'PrecioProducto': nan}, {'NombreProducto': 'Hamilton 836 HP 5/16-Inch by 4-Foot Round Braided Nylon Dog Lead with Swivel Snap, Hot Pink', 'PrecioProducto': 9.71}, {'NombreProducto': 'PetBuckle Kennel Restraint Belt, Fits Kennels up to 36-Inch by 25-Inch by 26-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Dallas Manufacturing Co. 27-Inch by 36-Inch Gusseted Pet Bed', 'PrecioProducto': 44.01}]"
893,hay,"[{'NombreProducto': 'Alfie Pet by Petoga Couture - Hayden Pet Sling Carrier', 'PrecioProducto': 28.99}, {'NombreProducto': 'Derby Originals 36&rdquo; Easy Feed Soft Mesh Poly Rope Hanging Hay Net with 7x7&rdquo; Holes', 'PrecioProducto': 7.43}, {'NombreProducto': 'Standlee Hay 1500-20021-0-0 50 lbs. Alfalfa &amp; Grass Grab N Go Compressed Bale Forage', 'PrecioProducto': 30.02}, {'NombreProducto': 'Tough 1 Nylon Hay Tote with Web Front', 'PrecioProducto': 22.88}, {'NombreProducto': 'Partrade Trading Corporation Ultra Slow Feeder Hay Net', 'PrecioProducto': 25.26}]"
894,cold,"[{'NombreProducto': 'PAWZ Road Pet Clothes Cold Weather Dog Vest for All Kinds of Dogs', 'PrecioProducto': nan}, {'NombreProducto': 'PETBABA Dog Raincoat, Reflective Safe at Night Walk, Waterproof Poncho Hood Suitable Rainy Day, Rain Coat Jacket Slicker in Winter Cold Snow Weather', 'PrecioProducto': 7.99}, {'NombreProducto': 'PETCEE Dog Cold Weather Coats Cotton Dogs Winter Warm Vest Jacket Easy On/Off', 'PrecioProducto': nan}, {'NombreProducto': 'ColdWoof 604US Candy Cane Striped Cotton/Polyester Dog Union Suit', 'PrecioProducto': nan}, {'NombreProducto': 'happypettag Premium DINOSAUR Pet Costume, All in one listing (S-7XL) Early Spring Autumn Winter Coat Dog Dinosaur Costume for Small and Big Dogs Cold Weather Coats Dogs Outfit Hoodie Clothes', 'PrecioProducto': nan}]"
895,international,"[{'NombreProducto': 'Future Sports Products International KONG SPORT Aqua Float Flotation Vest for Dogs, Small, Pink', 'PrecioProducto': nan}, {'NombreProducto': 'Super Pet (Pets International) Mini Moon Glow Run-About Ball for Hamsters (5&quot; Diameter)', 'PrecioProducto': nan}, {'NombreProducto': 'Multipet International LGT Up Ball Dog Toy', 'PrecioProducto': 10.97}, {'NombreProducto': 'Jobar International Pet Parade 2 in 1 Cat Castle', 'PrecioProducto': nan}, {'NombreProducto': 'Cobalt International ACI22200 Cobalt Goldfish Pellets for Pets, 1.5-Ounce', 'PrecioProducto': 10.01}]"
896,bows,"[{'NombreProducto': 'Bowsers Super Soft Round, Large, Urban Animal', 'PrecioProducto': 139.99}, {'NombreProducto': 'Bowsers Buttercup Bed, Small, Ritz', 'PrecioProducto': 50.0}, {'NombreProducto': 'Bowsers Luxury Dog Crate Mattress, Chocolate Bones, XL 28&quot;x42&quot;x3&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Bowsers Tufted Dog Crate Cushion Small Blue Bayou 22&quot;x15&quot;x3&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Yagopet 20pcs/10pairs of Pack New Dog Hair Bows Topknot Large Bows Polka Dots Bows Cute Pet Grooming Products Pet Hair Bows Dog Grooming Products Rubber Bands', 'PrecioProducto': 11.99}]"
897,small/medium,"[{'NombreProducto': 'Coastal Pet Products DCP480 Safe-T Dog Seat Belt Restraints, Small/Medium, Black', 'PrecioProducto': nan}, {'NombreProducto': 'Zack &amp; Zoey Polyester/Cotton Embriodered Dog Santa Pullover, Small/Medium, Green', 'PrecioProducto': 11.99}, {'NombreProducto': 'Zack &amp; Zoey Polyester Winter Wonderland Dog Coat, Small/Medium, Pink', 'PrecioProducto': nan}, {'NombreProducto': 'PURINA 178469 Beneful Healthy Smile Twists Small/Medium for Pets (Pack of 5), 7.4 Oz', 'PrecioProducto': nan}, {'NombreProducto': 'M. Isaac Mizrahi Luxe Leopard Collection Sweater, Small/Medium', 'PrecioProducto': nan}]"
898,regular,"[{'NombreProducto': 'Nutri-Vet Hip &amp; Joint Regular Strength Chewables for Dogs', 'PrecioProducto': 13.63}, {'NombreProducto': 'Greenies 3 PACK REGULAR (36 BONES)', 'PrecioProducto': 49.95}, {'NombreProducto': 'PetAlive Natural Moves for Pet Regular Healthy Bowels (60 Caps)', 'PrecioProducto': 20.0}, {'NombreProducto': 'Buckle Down DLC-WWW001 Dog Leash Cape, Regular, Red/Yellow', 'PrecioProducto': 12.93}, {'NombreProducto': 'Leashboss Double Leash Coupler for Large Dogs - Choose Regular 11-20&quot; or X-Long 16-28&quot; - Adjustable Heavy Duty 1 Inch Nylon Splitter for Two Big Dogs', 'PrecioProducto': 1.96}]"
899,vo-toys,"[{'NombreProducto': 'Vo-Toys Anti-Jump Harness For Dogs', 'PrecioProducto': nan}, {'NombreProducto': 'Vo-Toys Heart Shaped Cat Scratcher', 'PrecioProducto': nan}, {'NombreProducto': 'Vo-Toys Latex Tigers Assorted Dog Toy', 'PrecioProducto': nan}, {'NombreProducto': 'Vo-Toys Chilly Bone Canvas Dog Toy', 'PrecioProducto': nan}, {'NombreProducto': 'Vo-Toys Tri Level Perch with Seed Cups Bird Toy Assorted Colors', 'PrecioProducto': nan}]"
900,8oz,"[{'NombreProducto': 'G-Whiz Lawn Neutralizer for Dogs 8oz', 'PrecioProducto': nan}, {'NombreProducto': 'Cobalt Aquatics Cichlid Flakes 8oz', 'PrecioProducto': nan}, {'NombreProducto': 'ThunderWorks ThunderTreats Calming Dog Treats - 8oz', 'PrecioProducto': nan}, {'NombreProducto': 'Aussie 3 Minute Miracle + Silicon Mix Bambu Intense Hair Treatment 8oz | Combo', 'PrecioProducto': nan}, {'NombreProducto': ""Bocce'S Bakery Peppermint Bark Biscuit Tin - 8Oz"", 'PrecioProducto': nan}]"
901,exo,"[{'NombreProducto': 'Exo Terra Anthurium Bush Terrarium Plant', 'PrecioProducto': 12.41}, {'NombreProducto': ' Exotic Environments Piranha Fish Cave Aquarium Ornament, 4-Inch by 2-Inch by 2-1/2-Inch ', 'PrecioProducto': 20.99}, {'NombreProducto': 'Exo Terra Bent Glass Turtle Terrarium, 18 by 18 by 8-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Exotic Nutrition Glider-Cal 3.5 oz. - Sugar Glider Calcium Supplement', 'PrecioProducto': 17.99}, {'NombreProducto': 'Exo Terra PT2922 Tortoise Cave', 'PrecioProducto': 37.96}]"
902,carpet,"[{'NombreProducto': 'Kreature Komfort Avar Kilim Carpet Bed 24 X 36', 'PrecioProducto': nan}, {'NombreProducto': 'Bissell Woolite Pet Stain &amp; Odor Remover Carpet Cleaner + Oxygen - 22 oz', 'PrecioProducto': nan}, {'NombreProducto': ""Miller's Cats 1002 Pad Cat Furniture with 3 Plush Carpeted Platforms"", 'PrecioProducto': nan}, {'NombreProducto': 'ForceField Pet SpotBlaster Urine Stain and Odor Eliminator For Carpeting 32 oz', 'PrecioProducto': 17.56}, {'NombreProducto': 'Beatrise Carpeted Pet Steps', 'PrecioProducto': 49.99}]"
903,savory,"[{'NombreProducto': 'WholeMeals Small Dog Formula Savory Chicken and Vegetables Flavor 7 Meal Bars', 'PrecioProducto': nan}, {'NombreProducto': 'IAMS Savory Sauce for Adult Dogs Roasted Beef Flavor, 11-Ounce Bottles (Pack of 3)', 'PrecioProducto': nan}, {'NombreProducto': ""Zuke's Mini Naturals Dog Treats , Savory Salmon 1lb, 2 Pack"", 'PrecioProducto': 25.9}, {'NombreProducto': 'Cesar Canine Cuisine Savory Delights Filet Mignon Flavor with Bacon &amp; Potato', 'PrecioProducto': 41.82}, {'NombreProducto': 'Savory Prime 2 Pack 8.5 Inch Pressed Bone  025', 'PrecioProducto': 12.16}]"
904,north,"[{'NombreProducto': 'North American Rescue Scissor Leash', 'PrecioProducto': 21.66}, {'NombreProducto': 'Canada Pooch North Pole Parka, Red, Size 18', 'PrecioProducto': nan}, {'NombreProducto': 'Northern Lights Hat &amp; Leg Warmers Set', 'PrecioProducto': nan}, {'NombreProducto': 'Northfin Food Krill Gold 1Mm Pellet 250 Gram Package', 'PrecioProducto': 21.85}, {'NombreProducto': 'North American Salt 41027S American Stockman Selenium 90 Block Salt Pet Supplement, 50-Pound', 'PrecioProducto': 13.94}]"
905,warning,"[{'NombreProducto': '[NEW 2019] Humane Bark collar-Dog bark Collar-Anti Barking Collar Small Dogs Medium Large Dogs-Rechargeable Waterproof Anti bark Collar-No bark Collars Sound Warning Vibration Electric Stimulation', 'PrecioProducto': 36.95}, {'NombreProducto': 'Dexil Limited Adopt ME (I Need A New Home) Yellow Color Coded Non-Pull Front and Back D Ring Padded and Waterproof Vest Dog Harness Prevents Accidents by Warning Others of Your Dog in Advance', 'PrecioProducto': 15.99}, {'NombreProducto': 'Warning Overly Affectionate Brittany Spaniel On Duty', 'PrecioProducto': 3.19}, {'NombreProducto': 'CAUTION Red Color Coded L-XL Non-Pull Dog Harness (Do Not Approach) PREVENTS Accidents By Warning Others of Your Dog in Advance', 'PrecioProducto': 4.0}, {'NombreProducto': '[NEW 2019] Humane Bark collar-Dog bark Collar-Anti Barking Collar Small Dogs Medium Large Dogs-Rechargeable Waterproof Anti bark Collar-No bark Collars Sound Warning Vibration Electric Stimulation', 'PrecioProducto': 34.95}]"
906,foot,"[{'NombreProducto': 'JLA Faux Suede Round Cuddle-Up, 27-Inch by 27-Inch Footprint, Sage', 'PrecioProducto': nan}, {'NombreProducto': 'Hamilton 836 HP 5/16-Inch by 4-Foot Round Braided Nylon Dog Lead with Swivel Snap, Hot Pink', 'PrecioProducto': 9.71}, {'NombreProducto': 'Super Bird Creations 12 by 1-1/2-Inch Sushi Roll Bird Foot Toy, Medium to Large', 'PrecioProducto': nan}, {'NombreProducto': 'Nerf Dog Toys Tpr Crunch and Squeak Football, 4&quot;, Orange/Green', 'PrecioProducto': 9.74}, {'NombreProducto': 'Bonka Bird Toys Play 3 Foot Toy 3 Roller Foraging Jingle Balls Cockatiel Parakeet cage Parrot cat Conure', 'PrecioProducto': 6.93}]"
907,zanies,"[{'NombreProducto': 'Zanies Berber and Plush Dream Time Snuggler Dog Toy, 7-Inch, Santa', 'PrecioProducto': 9.99}, {'NombreProducto': 'Zanies small latex dog toy with squeaker', 'PrecioProducto': 30.17}, {'NombreProducto': 'Zanies Polyester Tug-n-Squeak Buddy Dog Toy, White Mouse, 20-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Zanies Polka Dot Catnip Mice Toy Canister, 7-Inch, 45-Pack', 'PrecioProducto': nan}, {'NombreProducto': 'Zanies Plush Santa Frosty Pond Friends Dog Toy, 12-1/2-Inch', 'PrecioProducto': nan}]"
908,leaf,"[{'NombreProducto': 'Jardin Plastic Grass Round Leaf Decoration for Aquarium, 13cm, Green', 'PrecioProducto': 4.99}, {'NombreProducto': 'Jardin Emulational Long Leaf Adorn Grasses Plant for Fish Tank, 18.5-Inch High, Green', 'PrecioProducto': 18.81}, {'NombreProducto': 'Kurgo Muck Collar Waterproof Dog Collar - Blue, Red, Orange, Grey, Multi Color, Patriotic, Union Jack and Maple Leaf', 'PrecioProducto': 14.99}, {'NombreProducto': 'Tantora Dried Banana Leaf 10pc - anti-bacteria Relieve stress black water fish by Aquarium Equip', 'PrecioProducto': nan}, {'NombreProducto': 'Jardin Aquascape Artificial Leaf Water Grass Decorative Aquarium Plastic Plant, 12-Inch, Green', 'PrecioProducto': 7.77}]"
909,bio,"[{'NombreProducto': 'Reef One Biorb Heater Pack', 'PrecioProducto': nan}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': ' Nutri-Vet Probiotics with Wild Alaskan Salmon Oil for Dogs, 8-Ounce ', 'PrecioProducto': nan}]"
910,magic,"[{'NombreProducto': 'Patchwork Pet Purrfect Magic Wand Display Toys (10 Wands + Cardboard Display) for Cats', 'PrecioProducto': nan}, {'NombreProducto': 'Four Paws Magic Coat Waterless Cat Grooming Shampoo, 6oz', 'PrecioProducto': 7.92}, {'NombreProducto': 'Magic Natural Magic Cooking Odor Eliminator, Vanilla Dream, 10 Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'Melissa &amp; Doug Magic Art Studio, Pink', 'PrecioProducto': nan}, {'NombreProducto': 'Citrus Magic Natural Pet Stain Remover 22 Ounce Spray', 'PrecioProducto': 9.98}]"
911,bear,"[{'NombreProducto': 'Pet Dog Puppy Winter Clothes Jumpsuit Bear Warm Fleece Hoodie Hooded Coat,Asian size', 'PrecioProducto': nan}, {'NombreProducto': 'Fitwarm Pink Sweetie Bear Dog Pajamas Pet Winter Coat Cozy Velvet Clothes, XXL', 'PrecioProducto': nan}, {'NombreProducto': 'KONG Medium/Large Wild Knot Bear (Pack of 3)', 'PrecioProducto': 36.94}, {'NombreProducto': 'Fluker`s Bearded Dragon Buffet Blend Adult Food 1.5oz', 'PrecioProducto': nan}, {'NombreProducto': '18&quot; Disney Brother Bear Koda Foil Balloon (1ct)', 'PrecioProducto': nan}]"
912,candy,"[{'NombreProducto': 'Gen7Pets Journey Pet Stroller, Cotton Candy', 'PrecioProducto': nan}, {'NombreProducto': 'Resco Candy Colors, Original Dog Nail and Cat Claw Clippers', 'PrecioProducto': 12.78}, {'NombreProducto': 'HuggleHounds Candy Cane - White Corduroy/Red Wool', 'PrecioProducto': nan}, {'NombreProducto': 'igloon Cute Little Pet Dog Rain Snow Boots Shoes Booties Candy Fashion Rubber Waterproof Avoiding Snow Rain Dog Shoes - Fast Deliver Guarantee (Fulfilled By Amazon, Normally Can Receive in 3 Days) - Lift-time warranty (Blue, Small)', 'PrecioProducto': nan}, {'NombreProducto': 'Ameda Christmas Stick Candy Green Pets Dog Tutu Party Dress', 'PrecioProducto': 13.99}]"
913,square,"[{'NombreProducto': 'CARNA4 Sprouty Squares Nutritional Dog Biscuits, 16-Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'uxcell Green Aquarium Decoration Aquascaping Square Shape Manmade Lawn', 'PrecioProducto': 4.91}, {'NombreProducto': 'Doggie Walk Bags Square Duffel Paw Print Bag, Purple', 'PrecioProducto': 10.89}, {'NombreProducto': 'WYSBAOSHU Dog Bed Square Shape Cotton cushion for Large Dog Cat', 'PrecioProducto': 23.0}, {'NombreProducto': 'Prevue Hendryx 91103 Square Roof Bird Cage Kit, Black', 'PrecioProducto': 69.95}]"
914,tunnel,"[{'NombreProducto': ""MyPet Cat Tunnel Crinkle Toy System Leopard for Indoor Outdoor Expandable Length 52'' Max Length by 10'' Diameter"", 'PrecioProducto': nan}, {'NombreProducto': 'Leaps &amp; Bounds Crinkle Cat Tunnel', 'PrecioProducto': 1.96}, {'NombreProducto': 'Milliard Fuzzy Cat Tunnel 35&quot;x10&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Kaytee Color Nest Hide Tunnel', 'PrecioProducto': 13.39}, {'NombreProducto': 'Trixie Rabbit Tunnel 130Cm', 'PrecioProducto': nan}]"
915,strips,"[{'NombreProducto': 'Dogswell Happy Hips Duck Strips 5 Oz Made in USA', 'PrecioProducto': nan}, {'NombreProducto': 'Alaskan Wild Sockeye Salmon Skin Strips for Dogs 4 oz.', 'PrecioProducto': nan}, {'NombreProducto': 'Pet Kingdom Reflective Strips Pet Dog Rain Slicker Raincoat Pet Rain Jacket', 'PrecioProducto': nan}, {'NombreProducto': 'Blackbird Designs NATURES BASKET Jelly Roll 2.5&quot; Fabric Quilting Strips Moda 2720JR', 'PrecioProducto': nan}, {'NombreProducto': 'Jerky Strips Chicken 1 lb', 'PrecioProducto': nan}]"
916,giant,"[{'NombreProducto': 'Aqua Della Giant Rock, 39 x 21 x 30cm, Grey', 'PrecioProducto': nan}, {'NombreProducto': 'Alfapet Kitty Cat Extra-giant Elastic Sta-put Litter Box Liners 10 Ct (Pack of 2)', 'PrecioProducto': 23.59}, {'NombreProducto': 'Giant Bag Clip for Pet Food Storage with a Smooth Grip Handle', 'PrecioProducto': 12.05}, {'NombreProducto': 'Giantex 2800W Pet Grooming Dryer Dog Cat Hair Hairdryer Electrodeless Speed w/ 4 Nozzle', 'PrecioProducto': nan}, {'NombreProducto': 'Barkworthies Premium Dog Treats, Elk Antlers Giant', 'PrecioProducto': 37.98}]"
917,pandada,"[{'NombreProducto': 'PanDaDa Small Puppy Pet Dog Heart Stripes Warm Knit Sweater Coats Outwear Red XX-Small', 'PrecioProducto': nan}, {'NombreProducto': 'PanDaDa Pet Dog Cat Camo Clothing Hoody Apparel Puppy Doggy Camouflage Coat ...', 'PrecioProducto': nan}, {'NombreProducto': 'PanDaDa Dogs Cat Dinosaur Pretty Costumes Clothes Apparel Cute T-Shirt Red M', 'PrecioProducto': nan}, {'NombreProducto': 'PanDaDa Dog Cat Grid Sweater Puppy Warm T-Shirt Pet Clothes POLO Shirt Dog', 'PrecioProducto': nan}, {'NombreProducto': 'PanDaDa Dog Cat Bow Tutu Dress Lace Skirt Pet Puppy Dog Clothes Costume Gold M', 'PrecioProducto': nan}]"
918,floral,"[{'NombreProducto': '48pcs Approx 3cm Floral Design Girls Bow-knot Girls Boutique Mini Hair Bow Clips Barrettes', 'PrecioProducto': nan}, {'NombreProducto': 'Klippo Adorable Floral Bunny Fleece Dog Pajamas/Bodysuit with Bunny Ears on the Hood - S', 'PrecioProducto': 26.99}, {'NombreProducto': 'TBC &quot;SILVER BLUE&quot; XL Decorative Gems: Table Scatters, Vase Filler. Beautiful Unique Glass Stones NEW Size &quot;X-LARGE&quot; 1&quot; Diam. Mixed Blues 100% Flat Glass Gem Stones. Vase Filler, Use in Floral Arrangements, with Candles, Aquariums, Wet or Dry. Great for Eye Catching Centerpiece. Flat Marbles, Approx 19 Stones Per Bag', 'PrecioProducto': nan}, {'NombreProducto': 'Near &amp; Dear Pet Memorials Elite Cloisonn&eacute; Floral Blush Pet Cremation Urn, 50 Cubic Inch, Pink', 'PrecioProducto': 82.71}, {'NombreProducto': 'Emmabin 10FT Retractable Dog Leash, Floral Print Great for Small Dogs, up to 30lbs', 'PrecioProducto': nan}]"
919,snacks,"[{'NombreProducto': 'Supreme Snacksticks Carrot 3.5z (Pack of 2)', 'PrecioProducto': 19.86}, {'NombreProducto': 'Milk-Bone Soft &amp; Chewy Chicken Recipe Dog Snacks (37 oz.) by Europe Standard', 'PrecioProducto': 21.99}, {'NombreProducto': ""Healthy Partner Pet Snacks Barkin' Bites, 0.25-Pounds (Pack of 6)"", 'PrecioProducto': nan}, {'NombreProducto': 'Dog Treat Shooter Launcher Fetch Food Dispender Pet Toy Cat Fun Snacks Training', 'PrecioProducto': 8.54}, {'NombreProducto': 'Pet Cuisine Dog Treats Puppy Chews Training Snacks,Chicken Breast Wrapped Cod Stix,12 oz', 'PrecioProducto': 14.99}]"
