,PalabraClave,Recomendaciones
958,six,"[{'NombreProducto': 'The Classic Sixties Collection: 1968', 'PrecioProducto': 7.99}, {'NombreProducto': 'EUBIE BLAKE,THE EIGHTY-SIX YEARS OF EUBIE BLAKE,Columbia"" />', 'PrecioProducto': 6.99}, {'NombreProducto': 'Dances of the Court and Villages From the Sixteenth Century', 'PrecioProducto': 23.0}, {'NombreProducto': 'SIXTEEN TONS MERLE TRAVIS 1947 SHEET MUSIC SHEET MUSIC 278', 'PrecioProducto': 9.99}, {'NombreProducto': 'Sixties Mix V.2', 'PrecioProducto': 0.98}]"
959,miller,"[{'NombreProducto': 'Glenn Miller - The Secret Broadcasts', 'PrecioProducto': 49.99}, {'NombreProducto': 'In the Christmas Mood by Glenn Miller &amp; His Orchestra (1991) Audio CD', 'PrecioProducto': 7.97}, {'NombreProducto': 'EDWARD L MASTERS &amp; DONALD C MILLER CONTEST MUSIC FOR TRUMPET CORNET vinyl record', 'PrecioProducto': nan}, {'NombreProducto': 'Unmistakably Ashley: Ashley Miller at the Senate Theatre', 'PrecioProducto': 8.18}, {'NombreProducto': 'The Glenn Miller Orchestra Live! and in Stereo Cd', 'PrecioProducto': 13.82}]"
960,bass,"[{'NombreProducto': 'Renegade Bass the Usac Outlaw Bass Series', 'PrecioProducto': nan}, {'NombreProducto': 'Return to Tap (CD) - Judy Ann Bassing &amp; Cedric Tolley 2163C', 'PrecioProducto': nan}, {'NombreProducto': 'Vivaldi: Concertos for Bassoon and Strings', 'PrecioProducto': 15.99}, {'NombreProducto': 'A Polka and Waltz Tribute to Kenny Bass and Johnny Pecon', 'PrecioProducto': 14.88}, {'NombreProducto': 'Vivaldi Concerti for Bassoon and Orchestra Vol. 6', 'PrecioProducto': 24.35}]"
961,point,"[{'NombreProducto': 'Pointer Sisters 45 RPM Fire / Love Is Like A Rolling Stone', 'PrecioProducto': 2.0}, {'NombreProducto': 'Monday Monday (k-point gold-disc)', 'PrecioProducto': 1.73}, {'NombreProducto': 'What Would be the Point?', 'PrecioProducto': 14.92}, {'NombreProducto': 'seaholm electric: before i disappoint you again', 'PrecioProducto': 1.98}, {'NombreProducto': 'Floating Points: Shadows EP Vinyl 2LP', 'PrecioProducto': nan}]"
962,drive,"[{'NombreProducto': 'Saga: Tribute to Skrewdriver Volume 2', 'PrecioProducto': nan}, {'NombreProducto': 'Drive-Thru Records Welcome to the Family', 'PrecioProducto': 2.34}, {'NombreProducto': 'Street Action By B.T.O. Bachman Turner Overdrive Record Vinyl Album LP', 'PrecioProducto': 3.99}, {'NombreProducto': 'At the Drive-In (WLIW)', 'PrecioProducto': nan}, {'NombreProducto': 'The Archies 45 RPM Bang-Shang-A-Lang / Truck Driver', 'PrecioProducto': 17.76}]"
963,1971,"[{'NombreProducto': 'S.E.N.S. - Golden Best Singles Collection 1988-2001 [Japan CD] MHCL-1971', 'PrecioProducto': 23.35}, {'NombreProducto': 'GOLDEN BEST ANTHOLOGY 1971-1977', 'PrecioProducto': 26.57}, {'NombreProducto': 'Collection 25 ans de Carriere 1971-1996', 'PrecioProducto': nan}, {'NombreProducto': 'A&amp;R Studios 1971', 'PrecioProducto': 17.97}, {'NombreProducto': '1964-1971', 'PrecioProducto': nan}]"
964,bwv,"[{'NombreProducto': 'J. S. Bach Motets BWV 225-230', 'PrecioProducto': 1.97}, {'NombreProducto': 'Bach: &quot;French&quot; Overture in B Minor, BWV 831; Prelude, Fugue, and Allegro in E Flat Major, BWV 998; 4 Duets, BWV 802, 803, 804, 805', 'PrecioProducto': 34.99}, {'NombreProducto': 'Toccata und Fuge d-moll, BWV 565 / Triosonate Nr.2 c-moll, BWV 526 / Praludium und Fuge D-dur, BWV 532 / Fantasie und Fuge g-moll, BWV 542', 'PrecioProducto': nan}, {'NombreProducto': 'Schumann - Piano Concerto Op. 54 / Bach - Partita No. 1 BWV 825 / Mozart - Piano Sonata No. 8 KV 310 - Dinu Lipatti', 'PrecioProducto': 16.95}, {'NombreProducto': 'BACH: VIOLIN SONATAS BWV1014-1019(2CD)', 'PrecioProducto': nan}]"
965,oldies,"[{'NombreProducto': ""Super Oldies of the 60's Volume 5"", 'PrecioProducto': 29.99}, {'NombreProducto': 'Huggy Boy Presents Whittier Blv. Oldies VOL 11', 'PrecioProducto': nan}, {'NombreProducto': ""Super Oldies of the 60's-Volume 8"", 'PrecioProducto': 14.75}, {'NombreProducto': 'Polish Fold Oldies', 'PrecioProducto': nan}, {'NombreProducto': 'The Very Best Of The Oldies Vol. III LP - United Artists - UA LA517 E', 'PrecioProducto': 5.99}]"
966,volumes,"[{'NombreProducto': 'Kingsmen Collection: Volumes 1&amp;2, Deluxe Gift Set', 'PrecioProducto': 9.98}, {'NombreProducto': 'Vintage Music Collectors Series, Volumes 15 &amp; 16', 'PrecioProducto': 1.5}, {'NombreProducto': 'Shut Up Little Man -- The Complete Recordings -- All 7 Volumes (Box Set without the Box)', 'PrecioProducto': nan}, {'NombreProducto': 'Chambers and Volumes', 'PrecioProducto': 2.0}, {'NombreProducto': 'Live From the Mountain Music Lounge Vol. 10 + Best of Volumes 1-9', 'PrecioProducto': 38.8}]"
967,standing,"[{'NombreProducto': 'Last Band Standing', 'PrecioProducto': nan}, {'NombreProducto': 'GARTH BROOKS 45 RPM Standing Outside the Fire / Cold Shoulder', 'PrecioProducto': nan}, {'NombreProducto': 'Standing Alone', 'PrecioProducto': 5.95}, {'NombreProducto': 'Still Standing Here', 'PrecioProducto': 7.08}, {'NombreProducto': 'Living Standing Burning', 'PrecioProducto': 35.38}]"
968,20th,"[{'NombreProducto': '20 Years with RAS : 20th Anniversary Sampler', 'PrecioProducto': 3.44}, {'NombreProducto': 'Millennium Collection - 20th Century Masters by A&amp;M (2002-09-24)', 'PrecioProducto': nan}, {'NombreProducto': 'LET LOVE RULE: 20TH ANNIVERSARY EDITION +6(2CD)(remaster)"" />', 'PrecioProducto': 37.94}, {'NombreProducto': '20th Century Hits for a New Millennium 1980-1984', 'PrecioProducto': 2.52}, {'NombreProducto': 'Irina Morozova, George Gershwin,Irina Morozova Plays Gershwin: Concerto in F solo version, Earl Wild Etudes on Gershwin songs and more,Samum Publishing,Solo Instrumental / 20th Century &amp; Modern"" />', 'PrecioProducto': 100.0}]"
969,weight,"[{'NombreProducto': 'Healthy Weight &amp; Body Image: Guided Self-Hypnosis Exercises- For Those Seeking He for Weight Loss and Healthy Eating, as Well as Eating Disorders and Body Dysmorphia', 'PrecioProducto': 17.98}, {'NombreProducto': 'Journey into Weight Loss', 'PrecioProducto': nan}, {'NombreProducto': 'Weight Control Hypnosis Program Success Starter Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Self-Hypnosis for Relaxation, Goals/Weight Control', 'PrecioProducto': 22.53}, {'NombreProducto': 'Kiss &quot; Alive &quot; REMASTERED 2 Record Album LP Set Pressed on 180 Gram Heaveyweight Vinyl {Premium Audiophile}', 'PrecioProducto': nan}]"
970,themes,"[{'NombreProducto': 'Science Fiction Movie Themes', 'PrecioProducto': 3.48}, {'NombreProducto': 'Dreams and Themes', 'PrecioProducto': nan}, {'NombreProducto': 'Themes From E.T. and More', 'PrecioProducto': 39.99}, {'NombreProducto': 'The Man from UNCLE &amp; Other TV Themes', 'PrecioProducto': 4.79}, {'NombreProducto': 'Hooray For Hollywood! - Dynamic Themes Of Films, Radio And Television [ORIGINAL RECORDINGS REMASTERED] 4CD SET by Various Artists (2010-01-12)', 'PrecioProducto': nan}]"
971,action,"[{'NombreProducto': 'Ghostbusters Terror Dog Vinz Action Figure by NECA', 'PrecioProducto': 200.0}, {'NombreProducto': 'BATMAN - Four All New Action Adventure Stories', 'PrecioProducto': nan}, {'NombreProducto': '21-Day Meditation Experience: Energy of Attraction', 'PrecioProducto': 49.99}, {'NombreProducto': 'Dangerous Attraction', 'PrecioProducto': 47.1}, {'NombreProducto': 'MAGIC ATTRACTION', 'PrecioProducto': 6.71}]"
972,tomorrow,"[{'NombreProducto': 'Blue Tomorrow', 'PrecioProducto': 34.24}, {'NombreProducto': 'Tomorrow Is My Turn by Rhiannon Giddens (2015-02-10)', 'PrecioProducto': 23.68}, {'NombreProducto': ""Tomorrow's Cantabile Classics Album Vol. 1"", 'PrecioProducto': nan}, {'NombreProducto': 'Kiss Tomorrow Goodbye', 'PrecioProducto': nan}, {'NombreProducto': 'Sometime Tomorrow', 'PrecioProducto': 15.93}]"
973,final,"[{'NombreProducto': 'Finally', 'PrecioProducto': 4.98}, {'NombreProducto': ""Christina Deutekom Regina: Final Scenes of Donizetti's Maria Stuarda, Anna Bolena &amp; Roberto Devereux"", 'PrecioProducto': 60.03}, {'NombreProducto': 'Final Fantasy - Piano Opera 7/8/9 Japan LTD SQEX-10432', 'PrecioProducto': 31.24}, {'NombreProducto': ""1. Introduction to Africa - David Poore 2. Kothbiro (It's Going to Rain) - Ayub Ogada 3. Soweto Daal - Wasis Diop 4. Celebration - David Poore 5. Hope - Jabu Khanyile . The Unfolding - Dead Can Dance 7. Tabu Wote Changu Quende Sasa (All My Troubles Are Behind Me) - David Poore 8. Olugendo Lw'e Bulaya (The Journey to Europe) - Bernard Kabanda 9. Kana Neni - Rokia Traore 10. Dhow Sunset - David Poore 11. Holilili - Miriam Makeba/the Skylarks 12. Midnight Ska - Reggie Msomi's Hollywood Jazz Band 13. Makambo - Geoffrey Oryema 14. Isitimela Sangena - Wrasse Man 15. Fanta - Baaba Maal 16. Yeru Returns - David Poore 17. I Must Pass! - David Poore 18. Shosholosa - Johannesburg African Choir 19. Spiritus Sanctus - David Poore 20. Putswe Reflects - David Poore 21. Khayelihle Khaya Lami (My Beautiful Home) - Ladysmith Black Mambazo 22. Africa Finale - David Poore (Africa: Music From the Acclaimed Television Series)"", 'PrecioProducto': nan}, {'NombreProducto': 'Chapter 71: The Final Chapter', 'PrecioProducto': 12.0}]"
974,dvorak,"[{'NombreProducto': 'Dvorak - Piano Concerto, Symphony No. 8 - Kubelik', 'PrecioProducto': nan}, {'NombreProducto': 'Dvorak: Saint Ludmila', 'PrecioProducto': 19.58}, {'NombreProducto': 'Mstislav Rostropovich, Vaelav Talich, Karel Ancerl, Czech Philharmonic Orchestra,Dvorak: Cello Concerto - Mstislav Rostropovich (Czech Philharmonic Orchestra),Quintessence"" />', 'PrecioProducto': 24.95}, {'NombreProducto': 'Symphonic Organ Music, Vol. 1: Sibelius: Intrada, Surusoitto / Dvorak: 8 selections from Preludes and Fugues (1859) / Glazunov: Preludes and Fugues in D major and D minor; Fantasia, Op. 110', 'PrecioProducto': 8.93}, {'NombreProducto': 'Dvorak: Violin Concerto / Suk: Fantasy', 'PrecioProducto': nan}]"
975,chance,"[{'NombreProducto': 'Give Me a Chance', 'PrecioProducto': nan}, {'NombreProducto': 'I Have A Dream / Take A Chance On Me - ABBA 7&quot; 45', 'PrecioProducto': nan}, {'NombreProducto': 'simple chance of life', 'PrecioProducto': nan}, {'NombreProducto': 'Chances Are/ The Twelfth of Never/It&#39;s Not For Me To Say/Wonderful Wonderful (Johnny Mathis) 45 LP,Columbia Hall Of Fame"" />', 'PrecioProducto': 24.53}, {'NombreProducto': 'Jazz Me Blues / Just One More Chance [78rpm Single]', 'PrecioProducto': nan}]"
976,reissue,"[{'NombreProducto': 'SONG REVIEW: A GREATEST HITS COLLECTION(reissue)', 'PrecioProducto': 11.3}, {'NombreProducto': 'Picture Book by The Kinks CD, Box set, B-sides included, Import, Original recording reissued edition (2008) Audio CD', 'PrecioProducto': nan}, {'NombreProducto': 'SEIKO MATSUDA,STRAWBERRY TIME(B-CD+DVD)(ltd.reissue),SONY MUSIC ENTERTAINMENT JAPAN"" />', 'PrecioProducto': 28.4}, {'NombreProducto': 'After The Rain (Reissue)', 'PrecioProducto': nan}, {'NombreProducto': 'American Legend Original recording reissued, Original recording remastered Edition by Statler Brothers (1995) Audio CD', 'PrecioProducto': 28.86}]"
977,try,"[{'NombreProducto': 'Country Gold', 'PrecioProducto': 1.74}, {'NombreProducto': ""Wild Angels Country: the 90's Decade"", 'PrecioProducto': 5.73}, {'NombreProducto': ""Don't Try to Hide"", 'PrecioProducto': 3.98}, {'NombreProducto': 'Country Music Cavalcade, Country Sunshine', 'PrecioProducto': nan}, {'NombreProducto': ""Super Country '94"", 'PrecioProducto': 2.47}]"
978,library,"[{'NombreProducto': 'Belief: Strengthen Belief in Your Abilities to Achieve Your Desires Paraliminal  The Ultimate You Library  Audio Paul R. Scheele', 'PrecioProducto': 21.99}, {'NombreProducto': 'Classical Thunder II: Time Life Library of Classical Favorites Audio Various; Berlioz; Verdi; Gershwin and Prokofiev', 'PrecioProducto': 7.93}, {'NombreProducto': 'Viennese Nights - Time-Life Library of Classical Favorites - Mozart, Beethoven, Schubert, Brahms, Strauss, Suppe, Lehar - 2-CD Set', 'PrecioProducto': 29.49}, {'NombreProducto': 'Library of Congress Lp : Plains: Comanche, Cheyenne, Kiowa, Caddo, Wichita, Pawnee', 'PrecioProducto': nan}, {'NombreProducto': 'Classical Music Library, Vol. 5', 'PrecioProducto': 11.98}]"
979,2005,"[{'NombreProducto': 'Live In 2005', 'PrecioProducto': nan}, {'NombreProducto': 'Stronger Than Before by Olivia Newton-John (2005) Audio CD', 'PrecioProducto': 8.95}, {'NombreProducto': 'Wee Sing Sing-Alongs, Various Artists Children (1989-1990-2005) Price Stern Sloan', 'PrecioProducto': nan}, {'NombreProducto': 'Gilda by Unknown (2005-12-12)', 'PrecioProducto': 73.5}, {'NombreProducto': 'When Angels Fly by Tony Ransom &amp; The Heavenly Light Orchestra (2005-10-01)', 'PrecioProducto': nan}]"
980,winds,"[{'NombreProducto': ""Tranquility: Music at the Water's Edge (Acoustic Guitar &amp; Woodwinds)"", 'PrecioProducto': 1.02}, {'NombreProducto': 'These Cold Winds', 'PrecioProducto': 2.49}, {'NombreProducto': 'Stormy Winds Do Blow Maritime Collection', 'PrecioProducto': 9.39}, {'NombreProducto': 'Winds of Change', 'PrecioProducto': 1.02}, {'NombreProducto': 'Tradewinds High', 'PrecioProducto': 74.96}]"
981,request,"[{'NombreProducto': 'The Academy - By Request Audio Neville Marriner and Academy Of St. Martin In The Fields', 'PrecioProducto': 38.4}, {'NombreProducto': 'Standards By Request 1st Day &amp; 2nd Day', 'PrecioProducto': nan}, {'NombreProducto': ""Your Company's Requested"", 'PrecioProducto': nan}, {'NombreProducto': 'By Request', 'PrecioProducto': nan}, {'NombreProducto': 'NatureQuest - An Adventure In Nature And Music: Solitary Shore', 'PrecioProducto': 0.9}]"
982,mac,"[{'NombreProducto': 'Roberto Blanco - Macarena', 'PrecioProducto': 5.32}, {'NombreProducto': ""[4 CDs / 80 SONGS OF THE 60s] &quot;Wow That Was The 60s&quot; Humble Pie, Fleetwood Mac, Herman's Hermits, Canned Heat, The Animals, Rod Stewart, The Beach Boys, &amp; Many Many More..."", 'PrecioProducto': nan}, {'NombreProducto': 'Machiavel', 'PrecioProducto': nan}, {'NombreProducto': 'Michael MacLiammoir,The Faerie Queene by Edmund Spenser,Saland Publishing"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Frank Teschemacher / Eddie Condon 1928-30', 'PrecioProducto': nan}]"
983,closer,"[{'NombreProducto': ""We're Closer to Home"", 'PrecioProducto': nan}, {'NombreProducto': 'Closer', 'PrecioProducto': 79.54}, {'NombreProducto': 'Closer To You', 'PrecioProducto': 4.5}, {'NombreProducto': ""Alabama Original Album Classics - 5 Albums CD Collection + Digital Copy My Home's in Alabama / Feels so Right / Mountain Music / The Closer You Get / Roll On"", 'PrecioProducto': 22.47}, {'NombreProducto': ""Just a Closer Walk with Thee 4-cassette Set! Reader's Digest"", 'PrecioProducto': nan}]"
984,wonderful,"[{'NombreProducto': 'The Wonderful Wizard of OZ', 'PrecioProducto': nan}, {'NombreProducto': 'Chances Are/ The Twelfth of Never/It&#39;s Not For Me To Say/Wonderful Wonderful (Johnny Mathis) 45 LP,Columbia Hall Of Fame"" />', 'PrecioProducto': 24.53}, {'NombreProducto': 'What a wonderful world [Single-CD]', 'PrecioProducto': 11.94}, {'NombreProducto': 'The Wonderful World Of Del Reeves', 'PrecioProducto': nan}, {'NombreProducto': 'The Wonderful World Of Motion Pictures', 'PrecioProducto': 3.95}]"
985,blind,"[{'NombreProducto': 'Colorblind', 'PrecioProducto': 7.66}, {'NombreProducto': ""Modern Rock / 10 of Modern Rock's Best (Molly(16 Candles), Weird Out, We're the Same, Lump, Deep As You Go, the Big Burn, Hope, Walk This World, Jump in the Water, Blind)"", 'PrecioProducto': 4.97}, {'NombreProducto': ""Can't Find My Way Home ... Blind Faith"", 'PrecioProducto': nan}, {'NombreProducto': 'Color Blind by Dave Allen (2010-11-22)', 'PrecioProducto': nan}, {'NombreProducto': ""I'D Rather Go Blind"", 'PrecioProducto': 8.58}]"
986,broken,"[{'NombreProducto': 'Broken Wings Trinity Blood', 'PrecioProducto': 9.92}, {'NombreProducto': 'Broken &amp; Brave', 'PrecioProducto': 12.98}, {'NombreProducto': 'a piece of broken glass LP', 'PrecioProducto': nan}, {'NombreProducto': 'Broken Music', 'PrecioProducto': nan}, {'NombreProducto': 'Airplay/Broken Record', 'PrecioProducto': nan}]"
987,awakening,"[{'NombreProducto': 'The Awakening', 'PrecioProducto': 3.65}, {'NombreProducto': 'The Awakening', 'PrecioProducto': nan}, {'NombreProducto': 'Awakening', 'PrecioProducto': 33.68}, {'NombreProducto': 'Music for Awakening Kundalini Energy', 'PrecioProducto': nan}, {'NombreProducto': 'The Awakening', 'PrecioProducto': nan}]"
988,juan,"[{'NombreProducto': 'EN EL SAN JUAN', 'PrecioProducto': nan}, {'NombreProducto': 'Carlos Vives, Juanes, Aterciopelados,Fonseca, Ect. Varios Artistas,Pombo Musical"" />', 'PrecioProducto': 5.48}, {'NombreProducto': 'UK Import of Zubin Mehta Los Angeles Philharmonic RCA Red Seal : DON JUAN Opus 20 by Strauss and FESTE ROMANE by Respighi', 'PrecioProducto': nan}, {'NombreProducto': 'Piece Of My Passion By Juanita Bynum (2013-07-19)', 'PrecioProducto': 25.47}, {'NombreProducto': '20 Exitazos: Juan Salazar', 'PrecioProducto': nan}]"
989,shake,"[{'NombreProducto': 'Get Up N Shake', 'PrecioProducto': nan}, {'NombreProducto': 'Nothing Is Impossible - Planetshakers CD+DVD', 'PrecioProducto': nan}, {'NombreProducto': 'Shake the DiCE', 'PrecioProducto': 14.02}, {'NombreProducto': 'Shake Off the Demon', 'PrecioProducto': 2.95}, {'NombreProducto': ""DISC 1: 1. Motions, The - Matthew West 2. There Will Be a Day - Jeremy Camp 3. Slow Fade - Casting Crowns 4. I Will Rise - Chris Tomlin 5. I Will Not Be Moved - Natalie Grant 6. In the Hands of God - Newsboys 7. Wait and See - Brandon Heath 8. New Hallelujah, A - Michael W. Smith 9. Yours [Radio Version with New Verse] - Steven Curtis Chapman 10. My Deliverer - Mandisa 11. How He Loves - David Crowder Band 12. What Life Would Be Like - Big Daddy Weave 13. He Is - Mark Schultz 14. Savior, Please - Josh Wilson 15. You're Not Shaken - Phil Stacey DISC 2: 1. City on Our Knees - Toby Mac 2. Revelation - Third Day 3. Free to Be Me - Francesca Battistelli 4. By Your Side - Tenth Avenue North 5. Lost Get Found, The - Britt Nicole 6. Keys to the Kingdom - Group 1 Crew 7. Beautiful Ending - BarlowGirl 8. Whatever You're Doing (Something Heavenly) - Sanctus Real 9. Meaning of Life, The - Hawk Nelson 10. Never Be the Same - Red 11. Two Hands - Jars of Clay 12. All Along - Remedy Drive 13. Forever - Fireflight 14. Forgiven and Loved - Jimmy Needham 15. Words I Would Say, The - Sidewalk Prophets"", 'PrecioProducto': nan}]"
990,1976,"[{'NombreProducto': 'Kaempfert 1976', 'PrecioProducto': 42.96}, {'NombreProducto': '1976 year of the dragon LP', 'PrecioProducto': nan}, {'NombreProducto': 'Newburg Session 1976', 'PrecioProducto': nan}, {'NombreProducto': 'THOMAS FROST WURLITZER 164 sidewalks of new york LP Mint- M-34159 Vinyl 1976', 'PrecioProducto': 20.0}, {'NombreProducto': 'NORMAN CONNORS you are my starship LP Sealed BDS 5655 Vinyl 1976 Record', 'PrecioProducto': 64.69}]"
991,rsquo,"[{'NombreProducto': 'Lovin&rsquo;U', 'PrecioProducto': 4.26}, {'NombreProducto': 'HE MADE WOMAN FOR MAN/DON&rsquo;T LET MY BABY RIDE/45/7&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'The Great Big Band Vocalist: Les Brown w/ Doris Day. Harry James w/ Helen Forest. Gene Krupa W/ Roy Eldridge and Anita O&rsquo;Day. Claude Thornhill w/ Fran Warren. Jo Bushkin w/ Bobby Hackett &amp; Lee Wiley Guy Lombardo w/ Bing Crosby &amp; 4 More', 'PrecioProducto': 2.95}, {'NombreProducto': 'DESIRE DEFAUW cond. CHICAGO SYMPHONY ORCH. &ndash; BORODIN SYM #2, RESPIGHI&rsquo;S BIRDS &ndash; RCA Camden CAL-172 (mono)', 'PrecioProducto': nan}, {'NombreProducto': '&rsquo;79~~', 'PrecioProducto': nan}]"
992,southern,"[{'NombreProducto': 'The Southern Brothers', 'PrecioProducto': nan}, {'NombreProducto': 'Breaking Southern Ground by Zac Brown Band', 'PrecioProducto': 3.99}, {'NombreProducto': 'Songs Of Faith-Southern Gospel LEgends Series- Sons Of Song-Vol II', 'PrecioProducto': 8.98}, {'NombreProducto': 'Sweet Southern Soul', 'PrecioProducto': nan}, {'NombreProducto': 'Southern Most West Coast', 'PrecioProducto': nan}]"
