,PalabraClave,Recomendaciones
866,sided,"[{'NombreProducto': 'IronDie 1 (One) Single Solid Metal Italian Dice - White Smasher (Die-Cast Designer Six-Sided Die / d6)', 'PrecioProducto': 9.98}, {'NombreProducto': 'Chessex Dice Sets: Colbalt Speckled - Ten Sided Die d10 Set (10)', 'PrecioProducto': 10.29}, {'NombreProducto': '30 Sided BLACK (D30) Dice _Bundle of 4 _ with 2 bonus white dice', 'PrecioProducto': nan}, {'NombreProducto': 'Buengna Double Sided Coin - Quarter - Tail', 'PrecioProducto': 4.49}, {'NombreProducto': 'Disney Parks Twlight Zone Tower Of Terror 5x7 Picture Frame - Disney Parks Exclusive &amp; Limited Availability + BONUS Donald Duck Double Sided Stamp Included', 'PrecioProducto': nan}]"
867,crafts,"[{'NombreProducto': 'Baker Ross Snowflake Felt Stickers for Children to Decorate Winter Crafts Cards and Collage (Pack of 78)', 'PrecioProducto': 5.99}, {'NombreProducto': 'DOCrafts Gorjuss Santoro Rubber Stamp, Dear Alice', 'PrecioProducto': nan}, {'NombreProducto': 'Super Z Outlet Silver Faux Diamond Engagement Rings for Wedding Table Scatter Decorations, Party Supply Favor Accents, Cupcake Toppers, Arts &amp; Crafts (12 Pack) (12 Pack)', 'PrecioProducto': 3.99}, {'NombreProducto': 'American Girl Crafts Tag Stamping Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Perler Beads Santa Claus Fuse Bead Christmas Activity Kit for Kids Crafts, 227 pcs', 'PrecioProducto': nan}]"
868,national,"[{'NombreProducto': 'Loftus International Loftus Bag of Creepy Realistic 2&quot; Cockroaches Prank Decoration Pack, Black Novelty Item', 'PrecioProducto': 4.98}, {'NombreProducto': '2010 Matchbox Red White INTERNATIONAL BRUSHFIRE TRUCK #52/100, Emergency Response 2/8, Reinert County Auxillary Division', 'PrecioProducto': 22.99}, {'NombreProducto': '2011 San Diego Comic Con, Comic Con International (SDCC 2011) Exclusive Monster High Ghoulia Yelps with Dead Fast', 'PrecioProducto': 324.99}, {'NombreProducto': 'International Miniatures Dollhouse Miniature Wooden Cuckoo Clock, Brown', 'PrecioProducto': 1.9}, {'NombreProducto': 'St. Louis Arch/Jefferson National Memorial 3D Puzzle', 'PrecioProducto': 9.95}]"
869,entertainment,"[{'NombreProducto': 'Great Eastern Entertainment Dragon Ball Z Goku Button, 3&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Great Eastern Entertainment Tiger &amp; Bunny Apollon Media Cellphone Lanyard', 'PrecioProducto': 4.88}, {'NombreProducto': ""Hot Wheels 2013 Retro Entertainment American Graffiti '32 Ford, Yellow"", 'PrecioProducto': 38.75}, {'NombreProducto': 'Great Eastern Entertainment Psycho Pass - Dominator Wallet', 'PrecioProducto': 20.24}, {'NombreProducto': 'Great Eastern Entertainment Naruto Shippuden Sasori PVC Keychain', 'PrecioProducto': nan}]"
870,baseball,"[{'NombreProducto': 'Blowfish Mini Baseball Kids Piggy Bank Room Decor', 'PrecioProducto': 23.52}, {'NombreProducto': 'Toy Baseball Set - Bat and Ball with Throw Down Base Set for Small Children - Indoor', 'PrecioProducto': nan}, {'NombreProducto': 'Dollhouse Miniature Wooden Baseball Bat', 'PrecioProducto': nan}, {'NombreProducto': 'Big Dot of Happiness Batter Up - Baseball - Triangle Baby Shower or Birthday Party Decoration Kit - 72 Pieces', 'PrecioProducto': 17.99}, {'NombreProducto': 'Baseball Pinata', 'PrecioProducto': 32.2}]"
871,props,"[{'NombreProducto': '2 x RC Airplane Model Plane Propeller Props Black 228x119mm 9x4.7 EP9047', 'PrecioProducto': 15.38}, {'NombreProducto': 'Dromida Kodo 3.7v 380mAh 25c LiPo Batteries 2 x Battery &amp; Propeller Blades Props Main Rotors Black and White - FAST FREE SHIPPING FROM Orlando, Florida USA!', 'PrecioProducto': nan}, {'NombreProducto': 'Space One FPV 5040 Tri Props 3 blade Ultra Durable Propellers for Racing Drone Quadcopter RC Radio Control - Bulk Quantity - Black', 'PrecioProducto': 62.76}, {'NombreProducto': ""it's a boy bunting banner Baby Shower Garland Decoration, Photo Booth Props, Baby Clothes Shape"", 'PrecioProducto': nan}, {'NombreProducto': '24 Princess Photo Booth Props Tiara Mustache on a Stick', 'PrecioProducto': 19.0}]"
872,playskool,"[{'NombreProducto': 'Playskool Heroes, Transformers Rescue Bots, Bumblebee Figure (Motorcycle)', 'PrecioProducto': 15.92}, {'NombreProducto': 'Playskool Heroes Marvel Super Hero Adventures Smash Action Hulk Figure', 'PrecioProducto': nan}, {'NombreProducto': ""Playskool Friends Mr. Potato Head Marvel Captain America &amp; Marvel's Falcon"", 'PrecioProducto': 9.99}, {'NombreProducto': 'Playskool Explore and Grow Busy Ball Popper Assortment', 'PrecioProducto': nan}, {'NombreProducto': 'Playskool Sesame Street School Bus', 'PrecioProducto': 129.99}]"
873,walkera,"[{'NombreProducto': '2.4G 2W Radio Amplifier Module White for DJI Phantom Walkera 2.4G Transmit Part', 'PrecioProducto': nan}, {'NombreProducto': 'Souked Walkera Super CP FP RC Helicopter Spare Parts Tail Rotor Blades', 'PrecioProducto': 6.29}, {'NombreProducto': 'Walkera G-2D Brushless Gimbal Mount Support iLook plus Gogro3 Camera FPV Parts Original', 'PrecioProducto': nan}, {'NombreProducto': 'Walkera Runner 250 Racer HXT 4mm to Female XT-60 Battery Adapter Lead - FAST FROM Orlando, Florida USA!', 'PrecioProducto': 7.69}, {'NombreProducto': 'Brushless ESC(CW)for Walkera F210 RC Quadcopter F210-Z-23', 'PrecioProducto': 24.77}]"
874,six,"[{'NombreProducto': 'IronDie 1 (One) Single Solid Metal Italian Dice - White Smasher (Die-Cast Designer Six-Sided Die / d6)', 'PrecioProducto': 9.98}, {'NombreProducto': 'Bratz Six Foot 200 pc Puzzle Cloe', 'PrecioProducto': 34.69}, {'NombreProducto': 'Poseable Figure Union Cavalry Scout Officer with Six Shooter', 'PrecioProducto': nan}, {'NombreProducto': 'Brybelly Double Six Dominoes with Brass Spinners in Wooden Storage Box, Set of 28', 'PrecioProducto': nan}, {'NombreProducto': '1934 Yosemite National Park Souvenir Sheet of Six Stamps Scott 751', 'PrecioProducto': 8.95}]"
875,dessert,"[{'NombreProducto': 'Minions Tableware Party Pack - Dinner Plates, Dinner Napkins, Dessert Plates and Cups', 'PrecioProducto': nan}, {'NombreProducto': ""Disney's Princess Fairy Tale Friends Heart Shaped Dessert Plates Asst. (8 count)"", 'PrecioProducto': nan}, {'NombreProducto': 'Disney Cars Grand Prix Dream Dessert Plates - 24 Pieces', 'PrecioProducto': 15.99}, {'NombreProducto': '6 7/8&quot; Disney Frozen Dessert Plates, 8ct', 'PrecioProducto': 5.49}, {'NombreProducto': ""8 Disney Classic Star Wars R2-D2 Child's Birthday Party 7&quot; Dessert Paper Plates"", 'PrecioProducto': nan}]"
876,loom,"[{'NombreProducto': 'Corolle Classic 14&quot; Baby Doll Fashions (Bloomer Set)', 'PrecioProducto': nan}, {'NombreProducto': 'A-Sonic Loom Bands - 1800 PCS - REFILL - Rubber Bands - Colorful', 'PrecioProducto': nan}, {'NombreProducto': '600 Piece Multi-Color Rubber Band and S-Clips Loom Art and Craft Kids Rainbow Bracelet Refill Pack', 'PrecioProducto': 5.0}, {'NombreProducto': 'Malloom Colorful Children Mental Development Tangram Wooden Jigsaw Puzzle Educational Toys for Kids', 'PrecioProducto': nan}, {'NombreProducto': 'Amscan Disposable Beverage Napkin in Blissful Blooms Print (36 Piece), 5 x 5&quot;, Multi', 'PrecioProducto': 9.42}]"
877,tires,"[{'NombreProducto': 'Wonderworld Miniature Wooden Fire Engine Vehicle Push Toy -  Movable Ladder, Driver Included, Real Rubber Tires', 'PrecioProducto': nan}, {'NombreProducto': 'BIKESTAR Original Safety Wooden Lightweight Kids First Balance Running Bike with air Tires for Age 2 Year Old Boys and Girls | 10 Inch Edition', 'PrecioProducto': nan}, {'NombreProducto': 'Proline 117512 Dirt Hawg 2.8&quot; All Terrain Tires Mounted for Jato, Nitro, Stampede', 'PrecioProducto': 35.16}, {'NombreProducto': 'Helion Animus 18SC Wheels &amp; Tires, Left &amp; Right', 'PrecioProducto': 14.99}, {'NombreProducto': 'FireBrand RC &quot;Scorch-RT&quot; On-road RACE wheels and FireFang Treaded RACE tires, Galaxy Black (Directional, Set of 4 &ndash; Pre-Glued) 1:10 Scale RC Wheels', 'PrecioProducto': 5.24}]"
878,button,"[{'NombreProducto': 'Traxxas 2577 Hex Drive Button Head Machine Screws, 3x10mm (set of 6)', 'PrecioProducto': 5.2}, {'NombreProducto': 'Great Eastern Entertainment Dragon Ball Z Goku Button, 3&quot;', 'PrecioProducto': nan}, {'NombreProducto': '7 pcs 3D Sweets # 1 Clear Buttons Set of Shoe Charms', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Frozen Pin Set BA Button (4-Pack)', 'PrecioProducto': 6.99}, {'NombreProducto': 'Gibsons Beads and Buttons Jigsaw 1000 Pieces Puzzle', 'PrecioProducto': 30.89}]"
879,resources,"[{'NombreProducto': 'Learning Resources Giant Foam Floor Pattern Blocks, 49 Pieces', 'PrecioProducto': 42.95}, {'NombreProducto': 'Learning Resources Write-on and Wipe-off Venn Diagramand T-chart Desk Mats', 'PrecioProducto': 20.65}, {'NombreProducto': 'Learning Resources New Sprouts Shop It!', 'PrecioProducto': 34.99}, {'NombreProducto': 'Learning Resources Snap Cubes, Set of 500', 'PrecioProducto': 46.89}, {'NombreProducto': 'Learning Resources Cross-section Ear Model', 'PrecioProducto': nan}]"
880,north,"[{'NombreProducto': 'Tweeters Mobile by North American Bear Co. (3157)', 'PrecioProducto': 37.97}, {'NombreProducto': 'North American Bear Company My Own Monster Yucky - Jumbo Size', 'PrecioProducto': 10.99}, {'NombreProducto': 'Kaiyodo Fist of The North Star: LR-030 Toki Action Figure', 'PrecioProducto': 68.0}, {'NombreProducto': 'Fist of the North Star: Rei, 7&quot; Poseable Action Figure with Little Buddy', 'PrecioProducto': nan}, {'NombreProducto': 'North American Bear Little Princess Brunette 10&quot; Rag Doll', 'PrecioProducto': nan}]"
881,venom,"[{'NombreProducto': 'Venom 10C 2S 1600mAh 7.4 Flat Receiver Pack LiPo Battery', 'PrecioProducto': nan}, {'NombreProducto': 'Venom 25C 3S 5000mAh 11.4V Hardcase LiHV High Voltage LiPo Battery with Universal Plug (EC3/Deans/Traxxas/Tamiya)', 'PrecioProducto': nan}, {'NombreProducto': 'Venom Fly 30C 3S 450mAh 11.1V LiPo Battery with JST Plug x2 Pack Combo - Compare to E-flite EFLB4503SJ30', 'PrecioProducto': 43.98}, {'NombreProducto': 'UDI 2 Pieces Replacement battery for UDI RC UDI001 Venom Speed Boat 3.7V 600mAh Li-ion', 'PrecioProducto': 5.24}, {'NombreProducto': 'Maven Gifts: Venom 25C 2S 5000mAh 7.4V Hard Case LiPo Battery 2 Pack', 'PrecioProducto': nan}]"
882,deere,"[{'NombreProducto': 'John Deere Animated Coin Bank Green', 'PrecioProducto': nan}, {'NombreProducto': 'Creative Converting John Deere Party Pack Includes Jointed Banner, Table Cover, and Flag Banner.', 'PrecioProducto': nan}, {'NombreProducto': 'MasterPieces John Deere Gel Pens, 2-Pack', 'PrecioProducto': nan}, {'NombreProducto': '1/64 John Deere 8600 Forage Harvester Toy by Ertl #45510 - LP53355', 'PrecioProducto': 16.94}, {'NombreProducto': '*JD1 Decoration Home Party Ornament Christmas Tree Car Decor John Deere Tractor (Original from The Best Moment @ Amazon)', 'PrecioProducto': nan}]"
883,rose,"[{'NombreProducto': 'RoseArt 16-Color Washable Watercolors with Brush, Packaging May Vary (DFB79)', 'PrecioProducto': 4.24}, {'NombreProducto': ""Rose Art Stamp and Color Stampers and Washable Markers - Set of 15 Double Ended - That's a Total of 30 Markers &amp; Stampers"", 'PrecioProducto': nan}, {'NombreProducto': 'Parker Staunton Chess Set in Burnt Golden Rosewood &amp; Boxwood - 3.75&quot; King', 'PrecioProducto': nan}, {'NombreProducto': 'Rose Art Color Blanks Singles Duck Toy', 'PrecioProducto': nan}, {'NombreProducto': '(BLOW OUT!)** RUBY ROSE ** NEW Classy Winter Lapel Jacket and Black Pleat Skirt w/Red Bow-Tie Hairpin ~ Fits 18&quot; American Girl Dolls', 'PrecioProducto': nan}]"
884,modern,"[{'NombreProducto': 'Watchmen  Nite Owl (Modern) Bust', 'PrecioProducto': 34.95}, {'NombreProducto': 'Lundby Dollhouse Accessories &amp; Modern Sitting Room Set', 'PrecioProducto': nan}, {'NombreProducto': 'Max Factory Plamax 35-01: Modern Russia Tank Crew Plastic Model Kit', 'PrecioProducto': 25.98}, {'NombreProducto': 'Custom &amp; Fancy {.75&rdquo; x 1&quot; Inch} Approx 100 Pieces of Large &ldquo;Table&rdquo; Party Confetti Made of Premium Card Stock w/ Cute Neutral Modern Animal Baby Elephant Shape Cutout Scatter Topper Design [Gray]', 'PrecioProducto': nan}, {'NombreProducto': 'Magic: the Gathering - Thrull Token (008/016) - Modern Masters 2015', 'PrecioProducto': nan}]"
885,sealed,"[{'NombreProducto': ' The Osbournes Inkworks Sealed Trading Card Box', 'PrecioProducto': 27.95}, {'NombreProducto': 'Simpsons Series 2 Kidrobot Grampa Abe Simpson New W/Box Foil Card &amp; Accessory Sealed', 'PrecioProducto': 19.95}, {'NombreProducto': 'Sealed with Love USPS Forever Stamps Sheet of 20', 'PrecioProducto': 27.72}, {'NombreProducto': 'Magic: the Gathering - 2015 Core Set / M15 - Sealed Fat Pack (9 Booster Packs &amp; More)', 'PrecioProducto': 68.99}, {'NombreProducto': 'Duratrax Evader EXT2 Stadium Truck 2WD Sealed Ball Bearing Kit for RC Cars', 'PrecioProducto': 13.99}]"
886,magnet,"[{'NombreProducto': 'Italian Greyhound Property Laws Fridge Magnet', 'PrecioProducto': 6.99}, {'NombreProducto': 'Dowling Magnets Alnico Cow Magnet', 'PrecioProducto': 9.45}, {'NombreProducto': 'Aquarius Marvel Punisher Funky Chunky Magnet', 'PrecioProducto': 5.99}, {'NombreProducto': 'Japan Woody Puddy Fruit and Vegetables Magnetic Wooden Toys Sets Educational Toys Birthday and Christmas Gift', 'PrecioProducto': nan}, {'NombreProducto': 'T.S. Shure Babysitter Play Time Wooden Magnetic Dress-Up Doll', 'PrecioProducto': 13.35}]"
887,acrylic,"[{'NombreProducto': ' Humbrol Acrylic Paint, Pullman Cream', 'PrecioProducto': nan}, {'NombreProducto': 'Revell Acrylic Paint/Glue/Brush Set Plastic Model Kit (85-3836)', 'PrecioProducto': 3.8}, {'NombreProducto': 'Acrylic Large Bill Frame Money Holder Silver Certificate Bank Note Slab Early Dollar Currency Display Case Pre-1929', 'PrecioProducto': 24.49}, {'NombreProducto': 'Acrylic Box Magnifiers 4X', 'PrecioProducto': nan}, {'NombreProducto': 'Humbrol Acrylic Paint, Gunmetal', 'PrecioProducto': 6.75}]"
888,guitar,"[{'NombreProducto': 'Daisy Rock Debutante Jr. Miss Acoustic Short Scale Bubblegum Pink Guitar', 'PrecioProducto': nan}, {'NombreProducto': 'SODIAL(R) Comfort Blk Nylon Guitar Shoulder Band Strap Adjustable', 'PrecioProducto': 1.98}, {'NombreProducto': 'Sound Music and Light Fun Junior Toy Guitar for Kids Great Gift Red (Gui5862E)', 'PrecioProducto': 14.99}, {'NombreProducto': 'Assorted Guitar Themed Bubble Necklaces (12)', 'PrecioProducto': 5.95}, {'NombreProducto': 'Adventure Time Marceline Bass Axe with Guitar Strap and Vampire Fangs', 'PrecioProducto': nan}]"
889,pump,"[{'NombreProducto': '20 Rocket Balloons with Pump,(Colors May Vary),Various Packaging.', 'PrecioProducto': 5.0}, {'NombreProducto': 'Tonka Metal Diecast Bodies Yellow Vintage Fire Pumper #5', 'PrecioProducto': nan}, {'NombreProducto': 'Dancing Pumpkin Solar Toy Halloween Nightmare Party Home Decor Gift US Seller', 'PrecioProducto': nan}, {'NombreProducto': 'AppleRound Orange Reindeer Bouncer with Hand Pump, Inflatable Space Hopper, Ride-on Bouncy Animal', 'PrecioProducto': nan}, {'NombreProducto': 'Zhu Zhu Hamster Babies - Pumpkin &amp; Peanut', 'PrecioProducto': nan}]"
890,treat,"[{'NombreProducto': 'Halloween Treat Barbie Doll', 'PrecioProducto': 22.63}, {'NombreProducto': 'Disney Sofia the First Treat Containers ~ 3 count', 'PrecioProducto': nan}, {'NombreProducto': 'Multiple Ninja Girl Pink Party Favor Bundle Pack Enough for 12 Kids (12 treat boxes, 12 Inflatable Swords, 72 temporary tattoos, 12 Sticker Sheets)', 'PrecioProducto': nan}, {'NombreProducto': 'Hot Wheels Wild Racer Treat Cups, Party Favor', 'PrecioProducto': 4.89}, {'NombreProducto': 'No Retreat - The Russian Front', 'PrecioProducto': nan}]"
891,inc,"[{'NombreProducto': 'Wonderworld Miniature Wooden Fire Engine Vehicle Push Toy -  Movable Ladder, Driver Included, Real Rubber Tires', 'PrecioProducto': nan}, {'NombreProducto': 'None Disney Princess Ballet Studio', 'PrecioProducto': nan}, {'NombreProducto': 'Douglas Plush - MERMAID (Pink &amp; Purple- 16 inch)', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Republic Audubon Squirrel Plush Authentic Squirrel Sound, Stuffed Animal, Squirrel Toys, Gifts for Kids 5 Inches', 'PrecioProducto': 8.49}, {'NombreProducto': '1993 - ERTL / DC Comics - Batman : The Animated Series - Robin - 2 Inch Die Cast Metal Figure - w/ Collector Sticker - #2470 - Out of Production - New - Mint - Rare - Collectible', 'PrecioProducto': 17.91}]"
892,furniture,"[{'NombreProducto': ""The House Of Miniatures - Side Chair / Set Of 2 / Circa Early 1800's - Doll House Furniture #40007"", 'PrecioProducto': 21.99}, {'NombreProducto': 'Gold Wing 1/12 Dollhouse Miniature Furniture Multifunctional Wooden Bookshelf Bookcase Cabinet White', 'PrecioProducto': 9.59}, {'NombreProducto': '16-Piece Furniture Annabelle Wooden Dollhouse With Sturdy medium-density fiberboard and plastic construction', 'PrecioProducto': 183.32}, {'NombreProducto': 'Do-It-Yourself DIY Building Block Furniture - Homebuilder Lite (Green)', 'PrecioProducto': nan}, {'NombreProducto': 'Hape E3461  Wooden Doll House Furniture Playground Set And Accessories Doll House Accessories,', 'PrecioProducto': 19.99}]"
893,hpi,"[{'NombreProducto': 'HPI Racing 101937 Plazma NiMH 6.0V 4300mAh 25.8Wh', 'PrecioProducto': nan}, {'NombreProducto': 'HPI Savage X 4.6 TVP 2.5mm CHASSIS PLATES &amp; BRACES (Bulkhead Diff Twin Vertical', 'PrecioProducto': 15.28}, {'NombreProducto': 'Shock dust cover water proof fit HPI Rovan King Motor Baja 5B 5T SS', 'PrecioProducto': 18.9}, {'NombreProducto': 'HPI Racing 86804 Hex Wheel Hub, 17mm, Silver', 'PrecioProducto': 10.4}, {'NombreProducto': 'Hobby Products International 101974 HPI Reactor 500 Charger (Us 2 Pin)', 'PrecioProducto': nan}]"
894,navy,"[{'NombreProducto': 'B. Alphaberry, Navy Blue', 'PrecioProducto': nan}, {'NombreProducto': 'Navy Money Clip', 'PrecioProducto': 10.99}, {'NombreProducto': 'Youtop Fashion Party Daily Casual Sailor Dress Suit with Hat for 18 Inch American Girl Dolls Navy-blue Stripped', 'PrecioProducto': nan}, {'NombreProducto': ""Navy Boatswain's Mate Challenge Coin"", 'PrecioProducto': 12.95}, {'NombreProducto': ""U.S. Navy I'd Join the Navy WWII Propaganda Vintage Poster 13 x 19in"", 'PrecioProducto': 9.99}]"
895,feet,"[{'NombreProducto': '6pcs Japanese Iwako Erasers-Black Feet Cow', 'PrecioProducto': nan}, {'NombreProducto': 'Beistle Jointed Zombie Clown, 5-Feet 6-Inch', 'PrecioProducto': 23.07}, {'NombreProducto': 'Melissa &amp; Doug Giant Border Collie - Lifelike Stuffed Animal Dog (over 2 feet tall)', 'PrecioProducto': 49.21}, {'NombreProducto': 'Creative Converting Plastic Table Skirt, 14-Feet, Black Check', 'PrecioProducto': 14.39}, {'NombreProducto': 'Holland Plastics Original Brand Smirnof Plastic Money Bottle/Piggy Bank Money Saving &amp; Lid 2 Feet Tall', 'PrecioProducto': 22.99}]"
896,tractor,"[{'NombreProducto': 'Tractor Metal Construction Toy by Mech Tech', 'PrecioProducto': nan}, {'NombreProducto': 'Bruder Front Loader for 02000 Series Tractors', 'PrecioProducto': 12.99}, {'NombreProducto': '2013 Matt Kenseth #20 Dollar General Husky Two Sided Hauler Trailer Transporter Semi Tractor Rig Truck 1/64 Scale Action Racing Collectables 2013 Limited Edition Metal Cab/Tractor Plastic Trailer', 'PrecioProducto': 39.99}, {'NombreProducto': ' K&#39;Nex Tractors and Trucks 10 Model Building Set', 'PrecioProducto': nan}, {'NombreProducto': 'MATCHBOX MBX METAL READY FOR ACTION TRACTOR #54', 'PrecioProducto': nan}]"
897,shark,"[{'NombreProducto': 'YuGiOh Number C32: Shark Drake Veiss ABYR-EN039 (unlimited Ultimate)', 'PrecioProducto': nan}, {'NombreProducto': 'Bear in Shark Costume, Wildlife Artists Plush Stuffed Animal, Teddy Bear', 'PrecioProducto': nan}, {'NombreProducto': 'Wildlife Artists Camo Wild Zoo Shark in a Unique Animal Camo Zoo Plush Stuffed Animal In Pink', 'PrecioProducto': nan}, {'NombreProducto': 'Aurora World Destination Nation Tiger Shark Plush', 'PrecioProducto': 13.99}, {'NombreProducto': 'Safari Ltd Snappers! &ndash; Great White Shark &ndash; Realistic Hand Painted Toy Figurine Model - Quality Construction from Safe and BPA Free Materials - For Ages 3 and Up', 'PrecioProducto': 7.8}]"
